SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases,TestsPerformed
5055,2020-10-21T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,236,36,272,3539,3811,167,2652,180,6643,199392
5056,2020-10-21T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,565,83,648,7202,7850,562,5551,389,13790,437540
5057,2020-10-21T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,503,76,579,11660,12239,866,12006,1221,25466,639007
5058,2020-10-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,152,20,172,2783,2955,350,2403,95,5453,154074
5059,2020-10-21T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,42,5,47,784,831,111,1155,146,2132,23483
5060,2020-10-21T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,439,56,495,10938,11433,1422,24550,2282,38265,849385
5061,2020-10-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,208,16,224,3152,3376,306,3214,501,7091,160689
5062,2020-10-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,4,52,776,828,83,611,42,1481,91753
5063,2020-10-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,86,8,94,1443,1537,187,1644,105,3286,246034
5064,2020-10-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1037,94,1131,21430,22561,1541,8913,551,32025,558506
5065,2020-10-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,636,86,722,10941,11663,889,27277,4537,43477,783681
5066,2020-10-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,83,14,97,2128,2225,220,4482,368,7075,214444
5067,2020-10-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1293,131,1424,17107,18531,1251,10020,1070,29621,1002866
5068,2020-10-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,540,34,574,4492,5066,690,13842,1673,20581,207034
5069,2020-10-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1685,156,1841,31677,33518,4125,88059,17152,138729,1633109
5070,2020-10-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,133,19,152,2472,2624,321,6570,998,10192,171050
5071,2020-10-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,13,1,14,436,450,28,594,26,1070,53975
5072,2020-10-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,106,8,114,2204,2318,247,2935,296,5549,109343
5073,2020-10-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,57,1,58,911,969,153,5927,423,7319,109669
5074,2020-10-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1226,79,1305,13475,14780,1550,30661,4227,49668,537462
5075,2020-10-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,448,50,498,5781,6279,485,5886,645,12810,359262
5076,2020-10-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,264,36,300,3693,3993,243,2712,181,6886,202306
5077,2020-10-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,588,89,677,7863,8540,796,5649,397,14586,442472
5078,2020-10-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,524,82,606,12655,13261,1145,12121,1229,26611,646277
5079,2020-10-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,171,22,193,3077,3270,407,2493,97,5860,156285
5080,2020-10-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,48,3,51,854,905,87,1165,149,2219,23688
5081,2020-10-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,500,59,559,12049,12608,1325,24681,2301,39590,854703
5082,2020-10-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,16,244,3285,3529,234,3293,503,7325,162471
5083,2020-10-23T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,54,4,58,849,907,89,621,42,1570,93187
5084,2020-10-23T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,100,9,109,1586,1695,159,1645,105,3445,249135
5085,2020-10-23T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1090,98,1188,23447,24635,2280,9107,563,34305,571147
5086,2020-10-23T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,657,86,743,11771,12514,888,27304,4547,44365,790989
5087,2020-10-23T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,88,19,107,2370,2477,340,4569,369,7415,216003
5088,2020-10-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1354,135,1489,18332,19821,1389,10108,1081,31010,1021323
5089,2020-10-23T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,598,33,631,4838,5469,778,14210,1680,21359,209220
5090,2020-10-23T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2013,184,2197,35753,37950,4916,88536,17159,143645,1655276
5091,2020-10-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,152,22,174,2875,3049,453,6596,1000,10645,173274
5092,2020-10-23T17:00:00,ITA,14,Molise,41.55774754,14.65916051,13,1,14,480,494,56,606,26,1126,54552
5093,2020-10-23T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,106,8,114,2468,2582,269,2940,296,5818,110930
5094,2020-10-23T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,65,3,68,1061,1129,207,5974,423,7526,110387
5095,2020-10-23T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1362,84,1446,15016,16462,2032,31002,4236,51700,547164
5096,2020-10-23T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,479,52,531,6297,6828,590,5926,646,13400,364270
5097,2020-10-23T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,275,36,311,3975,4286,349,2768,181,7235,205575
5098,2020-10-23T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,593,89,682,8454,9136,730,5772,408,15316,447704
5099,2020-10-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,574,82,656,13718,14374,1290,12290,1237,27901,653719
5100,2020-10-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,183,21,204,3426,3630,447,2577,100,6307,158186
5101,2020-10-23T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,50,3,53,948,1001,97,1166,149,2316,23862
5102,2020-10-23T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,515,64,579,13455,14034,1550,24798,2308,41140,860733
5103,2020-10-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,18,246,3496,3742,375,3455,503,7700,164810
5104,2020-10-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,53,5,58,887,945,50,630,44,1619,94401
5105,2020-10-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,100,10,110,1739,1849,166,1657,105,3611,252469
5106,2020-10-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1118,108,1226,25077,26303,1718,9149,571,36023,579568
5107,2020-10-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,723,89,812,12830,13642,1180,27343,4557,45542,799074
5108,2020-10-24T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,100,16,116,2660,2776,412,4679,372,7827,218014
5109,2020-10-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1438,141,1579,19826,21405,1687,10202,1090,32697,1041123
5110,2020-10-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,641,38,679,5081,5760,1035,14948,1686,22394,212171
5111,2020-10-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2153,213,2366,40319,42685,4956,88706,17210,148601,1675053
5112,2020-10-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,178,23,201,3098,3299,274,6619,1001,10919,174895
5113,2020-10-24T17:00:00,ITA,14,Molise,41.55774754,14.65916051,16,2,18,507,525,66,640,27,1192,55250
5114,2020-10-24T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,133,12,145,2711,2856,277,2943,296,6095,112056
5115,2020-10-24T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,59,4,63,1193,1256,162,6008,424,7688,110914
5116,2020-10-24T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1483,88,1571,16272,17843,1548,31157,4248,53248,556121
5117,2020-10-24T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,522,53,575,6823,7398,631,5977,656,14031,367410
5118,2020-10-24T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,287,36,323,4263,4586,329,2794,184,7564,208859
5119,2020-10-24T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,606,90,696,9193,9889,886,5896,417,16202,452738
5120,2020-10-24T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,640,87,727,14961,15688,1526,12491,1248,29427,662605
5121,2020-10-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,203,25,228,3793,4021,525,2709,102,6832,160255
5122,2020-10-24T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,58,2,60,1033,1093,112,1183,152,2428,24087
5123,2020-10-24T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,548,68,616,15005,15621,1729,24931,2317,42869,866907
5124,2020-10-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,245,18,263,3822,4085,368,3469,514,8068,166730
5125,2020-10-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,53,5,58,955,1013,77,639,44,1696,95573
5126,2020-10-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,106,10,116,1897,2013,179,1671,106,3790,255683
5127,2020-10-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1151,113,1264,27456,28720,2590,9322,571,38613,587003
5128,2020-10-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,757,88,845,13983,14828,1192,27345,4561,46734,804679
5129,2020-10-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,112,23,135,2892,3027,334,4760,374,8161,219485
5130,2020-10-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1476,146,1622,21193,22815,1541,10323,1100,34238,1057293
5131,2020-10-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,696,41,737,5299,6036,657,15324,1691,23051,214109
5132,2020-10-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2326,231,2557,45426,47983,5762,89145,17235,154363,1698094
5133,2020-10-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,178,23,201,3525,3726,521,6711,1003,11440,177287
5134,2020-10-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,20,2,22,528,550,26,640,28,1218,55751
5135,2020-10-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,147,11,158,3029,3187,339,2951,296,6434,113387
5136,2020-10-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,72,4,76,1256,1332,104,6035,425,7792,111246
5137,2020-10-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1601,94,1695,18182,19877,2287,31399,4259,55535,566796
5138,2020-10-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,548,57,605,7267,7872,515,6011,663,14546,370561
5139,2020-10-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,299,34,333,4421,4754,195,2814,191,7759,211113
5140,2020-10-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,642,95,737,9818,10555,695,5914,428,16897,456572
5141,2020-10-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,714,111,825,16495,17320,1863,12708,1262,31290,671386
5142,2020-10-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,215,29,244,4151,4395,463,2795,105,7295,162084
5143,2020-10-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,63,2,65,1116,1181,97,1191,153,2525,24256
5144,2020-10-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,585,71,656,16316,16972,1468,25036,2329,44337,871568
5145,2020-10-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,249,21,270,4083,4353,348,3537,524,8414,168842
5146,2020-10-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,66,6,72,937,1009,8,651,44,1704,95707
5147,2020-10-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,108,9,117,2067,2184,180,1678,108,3970,258151
5148,2020-10-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1191,123,1314,29361,30675,1981,9332,587,40594,594439
5149,2020-10-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,816,93,909,14860,15769,1146,27544,4564,47877,811249
5150,2020-10-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,119,27,146,3139,3285,334,4833,377,8495,220578
5151,2020-10-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1599,158,1757,22649,24406,1698,10414,1116,35936,1071581
5152,2020-10-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,788,46,834,5608,6442,419,15324,1704,23470,215143
5153,2020-10-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2459,242,2701,47624,50325,3570,90356,17252,157933,1711397
5154,2020-10-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,227,26,253,3669,3922,238,6752,1004,11678,178313
5155,2020-10-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,3,22,618,640,101,651,28,1319,56300
5156,2020-10-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,152,12,164,3337,3501,321,2955,299,6755,114559
5157,2020-10-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,81,5,86,1354,1440,113,6039,426,7905,111484
5158,2020-10-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1849,102,1951,19316,21267,1625,31620,4273,57160,574505
5159,2020-10-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,589,59,648,7631,8279,424,6018,673,14970,372347
5160,2020-10-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,303,35,338,4582,4920,231,2878,192,7990,213063
5161,2020-10-26T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,677,98,775,10170,10945,568,6081,439,17465,459725
5162,2020-10-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,779,110,889,18487,19376,2171,12810,1275,33461,680058
5163,2020-10-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,239,31,270,4313,4583,263,2867,108,7558,162797
5164,2020-10-26T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,75,2,77,1239,1316,144,1199,154,2669,24533
5165,2020-10-26T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,612,76,688,17359,18047,1129,25087,2332,45466,874701
5166,2020-10-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,284,22,306,4303,4609,345,3618,532,8759,170530
5167,2020-10-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,68,7,75,1001,1076,77,661,44,1781,96865
5168,2020-10-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,117,9,126,2199,2325,234,1768,111,4204,260697
5169,2020-10-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1210,140,1350,31491,32841,2761,9907,607,43355,602980
5170,2020-10-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,934,103,1037,16043,17080,1413,27626,4579,49285,818615
5171,2020-10-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,139,31,170,3275,3445,241,4913,378,8736,222085
5172,2020-10-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1632,166,1798,24344,26142,1993,10648,1139,37929,1091869
5173,2020-10-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,837,45,882,6075,6957,1127,15922,1718,24597,218449
5174,2020-10-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2715,271,2986,51898,54884,5035,90774,17310,162968,1729725
5175,2020-10-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,250,28,278,3947,4225,380,6827,1006,12058,179841
5176,2020-10-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,4,21,671,692,66,664,29,1385,56971
5177,2020-10-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,169,12,181,3557,3738,242,2959,300,6997,115563
5178,2020-10-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,84,5,89,1559,1648,257,6087,427,8162,111986
5179,2020-10-27T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2016,121,2137,21103,23240,2458,32092,4286,59618,585298
5180,2020-10-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,635,62,697,8011,8708,611,6187,686,15581,377074
5181,2020-10-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,306,36,342,4719,5061,174,2904,199,8164,215251
5182,2020-10-27T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,727,103,830,10904,11734,860,6142,449,18325,464116
5183,2020-10-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,804,119,923,20117,21040,1823,12954,1290,35284,688497
5184,2020-10-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,248,37,285,4476,4761,314,3001,110,7872,164539
5185,2020-10-27T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,99,7,106,1261,1367,57,1203,156,2726,24643
5186,2020-10-27T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,664,83,747,18770,19517,1526,25131,2344,46992,880224
5187,2020-10-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,306,26,332,4697,5029,434,3630,534,9193,172659
5188,2020-10-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,73,7,80,1104,1184,120,670,47,1901,98626
5189,2020-10-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,120,11,131,2373,2504,196,1785,111,4400,263352
5190,2020-10-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1235,160,1395,33491,34886,2427,10272,624,45782,611945
5191,2020-10-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,999,119,1118,17112,18230,1212,27671,4593,50494,827354
5192,2020-10-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,146,35,181,3551,3732,406,5028,382,9142,223790
5193,2020-10-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1669,166,1835,26111,27946,1963,10788,1158,39892,1111817
5194,2020-10-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,878,46,924,6554,7478,926,16312,1733,25523,221286
5195,2020-10-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3072,292,3364,58042,61406,7558,91763,17357,170526,1755084
5196,2020-10-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,250,32,282,4244,4526,351,6875,1008,12409,181572
5197,2020-10-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,4,23,676,699,19,674,31,1404,57441
5198,2020-10-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,181,15,196,3725,3921,190,2962,304,7187,116456
5199,2020-10-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,94,6,100,1667,1767,191,6154,432,8353,112387
5200,2020-10-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2237,135,2372,23415,25787,2827,32353,4305,62445,599224
5201,2020-10-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,690,70,760,8677,9437,772,6217,699,16353,383008
5202,2020-10-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,298,37,335,5013,5348,362,2973,205,8526,218343
5203,2020-10-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,787,111,898,11290,12188,708,6386,459,19033,468458
5204,2020-10-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,857,130,987,21373,22360,1708,13335,1297,36992,696653
5205,2020-10-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,255,37,292,4707,4999,401,3160,114,8273,167083
5206,2020-10-28T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,107,7,114,1316,1430,77,1216,157,2803,24935
5207,2020-10-28T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,708,90,798,20802,21600,2143,25180,2355,49135,886165
5208,2020-10-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,331,26,357,5087,5444,482,3690,540,9674,174707
5209,2020-10-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,74,7,81,1175,1256,86,684,47,1987,99620
5210,2020-10-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,134,7,141,2573,2714,225,1798,113,4625,266077
5211,2020-10-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1297,164,1461,36243,37704,3103,10537,644,48885,622408
5212,2020-10-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1054,123,1177,18536,19713,1545,27724,4601,52038,835830
5213,2020-10-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,152,34,186,3922,4108,468,5115,387,9610,225536
5214,2020-10-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1786,168,1954,27758,29712,1995,11002,1173,41887,1132105
5215,2020-10-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,907,50,957,6979,7936,1018,16863,1742,26541,224168
5216,2020-10-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3355,345,3700,64184,67884,7339,92567,17414,177865,1780305
5217,2020-10-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,247,39,286,4850,5136,686,6950,1009,13095,183944
5218,2020-10-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,4,23,768,791,94,675,32,1498,58031
5219,2020-10-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,193,15,208,4009,4217,298,2962,306,7485,117659
5220,2020-10-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,109,9,118,1503,1621,173,6470,435,8526,112836
5221,2020-10-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2381,146,2527,25364,27891,2585,32807,4332,65030,609925
5222,2020-10-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,669,78,747,9255,10002,716,6361,706,17069,386874
5223,2020-10-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,322,39,361,5205,5566,282,3035,207,8808,221404
5224,2020-10-29T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,839,115,954,11791,12745,789,6605,472,19822,472930
5225,2020-10-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,956,137,1093,22877,23970,1966,13678,1310,38958,706557
5226,2020-10-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,260,41,301,5270,5571,694,3277,119,8967,169837
5227,2020-10-29T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,120,7,127,1457,1584,178,1235,162,2981,25235
5228,2020-10-29T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,759,97,856,22770,23626,2109,25247,2371,51244,890507
5229,2020-10-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,355,27,382,5414,5796,428,3764,542,10102,176636
5230,2020-10-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,74,7,81,1254,1335,95,699,48,2082,101446
5231,2020-10-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,142,9,151,2799,2950,239,1799,114,4863,268922
5232,2020-10-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1385,161,1546,38804,40350,3186,11062,659,52071,634861
5233,2020-10-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1157,119,1276,20145,21421,1763,27764,4612,53797,842483
5234,2020-10-30T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,161,35,196,4339,4535,505,5186,394,10115,227470
5235,2020-10-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1873,175,2048,29699,31747,2246,11196,1190,44133,1152217
5236,2020-10-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,948,52,1000,7322,8322,999,17469,1749,27540,226812
5237,2020-10-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3698,370,4068,71161,75229,8960,94134,17462,186825,1807884
5238,2020-10-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,262,39,301,5340,5641,524,6965,1013,13619,185912
5239,2020-10-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,6,24,864,888,114,692,32,1612,58819
5240,2020-10-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,233,18,251,4310,4561,350,2966,308,7835,118867
5241,2020-10-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,118,9,127,1562,1689,222,6622,437,8748,113372
5242,2020-10-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2547,159,2706,27682,30388,2719,33006,4355,67749,623529
5243,2020-10-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,634,84,718,9981,10699,791,6448,713,17860,391765
5244,2020-10-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,323,40,363,5458,5821,298,3071,214,9106,224602
5245,2020-10-30T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,895,117,1012,12552,13564,984,6758,484,20806,477579
5246,2020-10-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1007,153,1160,25260,26420,2765,13983,1320,41723,717521
5247,2020-10-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,260,42,302,5864,6166,729,3409,121,9696,171539
5248,2020-10-30T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,127,7,134,1583,1717,155,1253,166,3136,25710
5249,2020-10-30T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,777,117,894,25653,26547,3012,25321,2388,54256,898237
5250,2020-10-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,371,29,400,5803,6203,450,3799,550,10552,178791
5251,2020-10-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,83,7,90,1356,1446,117,704,49,2199,103139
5252,2020-10-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,154,9,163,2961,3124,202,1825,116,5065,271920
5253,2020-10-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1403,168,1571,42159,43730,3669,11337,673,55740,651607
5254,2020-10-31T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1223,125,1348,21865,23213,2046,27997,4631,55841,849335
5255,2020-10-31T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,167,36,203,4929,5132,726,5312,397,10841,229633
5256,2020-10-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1944,182,2126,31780,33906,2289,11304,1212,46422,1174268
5257,2020-10-31T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1036,57,1093,7338,8431,1068,18403,1774,28608,229381
5258,2020-10-31T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4033,392,4425,77586,82011,8919,96198,17535,195744,1834360
5259,2020-10-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,275,47,322,5783,6105,502,6997,1019,14121,187640
5260,2020-10-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,17,6,23,933,956,83,702,37,1695,59452
5261,2020-10-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,237,18,255,4845,5100,547,2970,312,8382,120339
5262,2020-10-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,121,9,130,1795,1925,390,6775,438,9138,114145
